source_entry_id,source_headword,source_volume,ordinal,raw_target,raw_context,status,target_entry_id,target_headword,target_volume,match_words,redirect_hops,suffix_stripped
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,87,Urteilskraft,Urteilskraft zwischen den in den ersten beiden Kritiken jeweils primär u,cross_volume,Bd08_Th-Z:0258:0234,Urteilskraft,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,88,Aggregate,Aggregate nebeneinander,deinflected,Bd01_A-B:0071:0086,Aggregat,Bd01_A-B,1,0,e
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,89,Heuristik,Heuristik,cross_volume,Bd03_G-Inn:0403:0290,Heuristik,Bd03_G-Inn,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,90,als,als ob,cross_volume,Bd01_A-B:0129:0168,als ob,Bd01_A-B,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,91,Zweck,Zweck und Zweckmäßigkeit (,cross_volume,Bd08_Th-Z:0710:0636,Zweck,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,92,Teleologie,Teleologie,cross_volume,Bd07_Re-Te:0706:0607,Teleologie,Bd07_Re-Te,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,93,Geschmack,Geschmack,cross_volume,Bd03_G-Inn:0128:0093,Geschmack,Bd03_G-Inn,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,94,Schöne,"Schöne, das",cross_volume,Bd07_Re-Te:0296:0240,"Schöne, das",Bd07_Re-Te,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,95,Urteil,"Urteil, ästhetisches",cross_volume,Bd08_Th-Z:0253:0218,"Urteil, ästhetisches",Bd08_Th-Z,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,96,Erfahrung,"Erfahrung, ästhetische",cross_volume,Bd02_C-F:0381:0440,"Erfahrung, ästhetische",Bd02_C-F,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,97,Einbildungskraft,Einbildungskraft und Verstand,cross_volume,Bd02_C-F:0306:0345,Einbildungskraft,Bd02_C-F,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,98,Ideal,Ideal der Schönheit,cross_volume,Bd03_G-Inn:0521:0371,Ideal,Bd03_G-Inn,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,99,Genies,"Genies ist nicht nach Regeln erlernbar, sondern gibt, selbst unbew",deinflected,Bd03_G-Inn:0095:0065,Genie,Bd03_G-Inn,1,0,s
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,100,Erhabene,"Erhabene, das",cross_volume,Bd02_C-F:0384:0442,"Erhabene, das",Bd02_C-F,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,101,Phaenomenon,Phaenomenon,cross_volume,Bd06_O-Ra:0191:0171,Phaenomenon,Bd06_O-Ra,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,102,Noumenon,Noumenon,cross_volume,Bd05_Log-N:0640:0506,Noumenon,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,103,Organismen,Organismen im Vordergrund,unresolved,,,,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,104,Leibapriori,"Leibapriori der Erkenntnis, in dem die Natur erst auf der Basis der Sel",same_volume,Bd04_Ins-Loc:0523:0417,Leibapriori,Bd04_Ins-Loc,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,105,Amphibolie,"Amphibolie,",cross_volume,Bd01_A-B:0139:0187,Amphibolie,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,106,Analytik,"Analytik,",cross_volume,Bd01_A-B:0147:0199,Analytik,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,107,analytisch,"analytisch,",cross_volume,Bd01_A-B:0148:0201,analytisch,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,108,Anlage,"Anlage,",cross_volume,Bd01_A-B:0165:0226,Anlage,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,109,Antizipationen,"Antizipationen der Wahrnehmung,",cross_volume,Bd01_A-B:0193:0269,Antizipationen der Wahrnehmung,Bd01_A-B,3,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,110,Apperzeption,"Apperzeption,",cross_volume,Bd01_A-B:0204:0296,Apperzeption,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,111,Apprehension,"Apprehension,",cross_volume,Bd01_A-B:0206:0299,Apprehension,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,112,architektonisch/Architektonik,"architektonisch/Architektonik,",slash_half,Bd01_A-B:0222:0322,architektonisch/Architektonik,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,113,Gemüt,"Gemüt,",cross_volume,Bd03_G-Inn:0088:0053,Gemüt,Bd03_G-Inn,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,114,Grundsatz,"Grundsatz,",cross_volume,Bd03_G-Inn:0253:0191,Grundsatz,Bd03_G-Inn,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,115,Kritik,"Kritik,",same_volume,Bd04_Ins-Loc:0412:0328,Kritik,Bd04_Ins-Loc,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,116,Kritizismus,"Kritizismus,",same_volume,Bd04_Ins-Loc:0414:0332,Kritizismus,Bd04_Ins-Loc,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,117,Logik,"Logik des Scheins,",cross_volume,Bd05_Log-N:0117:0071,Logik des Scheins,Bd05_Log-N,3,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,118,Methode,"Methode, transzendentale,",cross_volume,Bd05_Log-N:0410:0299,"Methode, transzendentale",Bd05_Log-N,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,119,Objekt,"Objekt, transzendentales,",cross_volume,Bd06_O-Ra:0025:0005,"Objekt, transzendentales",Bd06_O-Ra,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,120,quid,"quid facti/quid iuris,",cross_volume,Bd06_O-Ra:0572:0453,quid facti/quid iuris,Bd06_O-Ra,3,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,121,Schein,"Schein,",cross_volume,Bd07_Re-Te:0253:0208,Schein,Bd07_Re-Te,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,122,Subjekt-Objekt-Problem,"Subjekt-Objekt-Problem,",cross_volume,Bd07_Re-Te:0592:0482,Subjekt-Objekt-Problem,Bd07_Re-Te,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,123,Vermögen,"Vermögen,",cross_volume,Bd08_Th-Z:0323:0295,Vermögen,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,124,Vernunftinteresse,Vernunftinteresse,cross_volume,Bd08_Th-Z:0330:0302,Vernunftinteresse,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,125,Vernunft,"Vernunft, praktische",cross_volume,Bd08_Th-Z:0327:0299,"Vernunft, praktische",Bd08_Th-Z,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,126,Autonomie,Autonomie der Vernunft zu erklären – als ihr Fundament zu verstehen,cross_volume,Bd01_A-B:0343:0438,Autonomie,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,127,Erfahrung,Erfahrung,cross_volume,Bd02_C-F:0379:0439,Erfahrung,Bd02_C-F,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,128,Imperativ,"Imperativ, kategorischer",cross_volume,Bd03_G-Inn:0572:0421,"Imperativ, kategorischer",Bd03_G-Inn,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,129,Pflicht,Pflicht als einem von aller,cross_volume,Bd06_O-Ra:0189:0169,Pflicht,Bd06_O-Ra,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,130,Neigung,Neigung und Erfahrung unabhängigen Gebot in diesem moralischen Bewu,cross_volume,Bd05_Log-N:0551:0437,Neigung,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,131,Wille,"Wille, d",cross_volume,Bd08_Th-Z:0533:0510,Wille,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,132,Syllogismus,"Syllogismus, praktischer",cross_volume,Bd07_Re-Te:0621:0529,"Syllogismus, praktischer",Bd07_Re-Te,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,133,Maximen,Maximen,deinflected,Bd05_Log-N:0297:0207,Maxime,Bd05_Log-N,1,0,n
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,134,normative,normative,deinflected,Bd05_Log-N:0630:0498,normativ,Bd05_Log-N,1,0,e
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,135,Ethik,"Ethik überhaupt erst erkennbar gemacht hat, läßt sich die Praktis",cross_volume,Bd02_C-F:0422:0475,Ethik,Bd02_C-F,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,136,Handlungstheorie,Handlungstheorie,cross_volume,Bd03_G-Inn:0303:0226,Handlungstheorie,Bd03_G-Inn,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,137,Anthropologie,Anthropologie,cross_volume,Bd01_A-B:0177:0244,Anthropologie,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,138,Glück,Glück (Glückseligkeit,cross_volume,Bd03_G-Inn:0170:0128,Glück (Glückseligkeit),Bd03_G-Inn,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,139,Antinomie,"Antinomie, in die diese praktische Vernunft für K",cross_volume,Bd01_A-B:0184:0252,Antinomie,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,140,Analytik,"Analytik, transzendentale",cross_volume,Bd01_A-B:0147:0200,"Analytik, transzendentale",Bd01_A-B,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,141,Postulate,Postulate dienen,deinflected,Bd06_O-Ra:0409:0287,Postulat,Bd06_O-Ra,1,0,e
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,142,Unsterblichkeit,"Unsterblichkeit der Seele, da diese Vollkommenheit nur in einem unendlich l",cross_volume,Bd08_Th-Z:0230:0186,Unsterblichkeit,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,143,Gottesbeweis,Gottesbeweis,cross_volume,Bd03_G-Inn:0199:0152,Gottesbeweis,Bd03_G-Inn,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,144,Freiheit,"Freiheit, das K",cross_volume,Bd02_C-F:0577:0633,Freiheit,Bd02_C-F,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,145,Rechts,Rechts und der,deinflected,Bd07_Re-Te:0037:0014,Recht,Bd07_Re-Te,1,0,s
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,146,Tugend,Tugend an,cross_volume,Bd08_Th-Z:0143:0099,Tugend,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,147,Norm,"Norm (juristisch, sozialwissenschaftlich",cross_volume,Bd05_Log-N:0626:0494,"Norm (juristisch, sozialwissenschaftlich)",Bd05_Log-N,3,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,148,Geschichtsphilosophie,Geschichtsphilosophie K,cross_volume,Bd03_G-Inn:0125:0092,Geschichtsphilosophie,Bd03_G-Inn,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,149,Antagonismus,Antagonismus,cross_volume,Bd01_A-B:0176:0240,Antagonismus,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,150,Religionsphilosophie,Religionsphilosophie K,cross_volume,Bd07_Re-Te:0116:0088,Religionsphilosophie,Bd07_Re-Te,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,151,Moralität,"Moralität, das K",cross_volume,Bd05_Log-N:0479:0376,Moralität,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,152,Institutionen,"Institutionen, insbes",deinflected,Bd04_Ins-Loc:0022:0003,Institution,Bd04_Ins-Loc,1,0,en
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,153,Anthropologie,Anthropologie – im Sinne einer begrifflichen Grundlegung für die Untersuc,cross_volume,Bd01_A-B:0177:0244,Anthropologie,Bd01_A-B,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,154,Subjekts,Subjekts und der Stringenz neuzeitlicher Wissenschaft wahrenden Konz,deinflected,Bd07_Re-Te:0585:0476,Subjekt,Bd07_Re-Te,1,0,s
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,155,Idealismus,"Idealismus, deutscher",cross_volume,Bd03_G-Inn:0526:0375,"Idealismus, deutscher",Bd03_G-Inn,2,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,156,Konstruktivismus,Konstruktivismus (,same_volume,Bd04_Ins-Loc:0334:0261,Konstruktivismus,Bd04_Ins-Loc,1,0,
Bd04_Ins-Loc:0165:0112,Kant,Bd04_Ins-Loc,157,Wissenschaftstheorie,"Wissenschaftstheorie, konstruktive",cross_volume,Bd08_Th-Z:0583:0543,"Wissenschaftstheorie, konstruktive",Bd08_Th-Z,2,0,
Bd04_Ins-Loc:0182:0113,Kantianismus,Bd04_Ins-Loc,0,Ding,Ding an sich und,cross_volume,Bd02_C-F:0235:0256,Ding an sich,Bd02_C-F,3,0,
Bd04_Ins-Loc:0182:0113,Kantianismus,Bd04_Ins-Loc,1,Erscheinung,Erscheinung,cross_volume,Bd02_C-F:0411:0462,Erscheinung,Bd02_C-F,1,0,
Bd04_Ins-Loc:0182:0113,Kantianismus,Bd04_Ins-Loc,2,Popularphilosophie,Popularphilosophie,cross_volume,Bd06_O-Ra:0396:0272,Popularphilosophie,Bd06_O-Ra,1,0,
Bd04_Ins-Loc:0182:0113,Kantianismus,Bd04_Ins-Loc,3,Idealismus,"Idealismus, deutscher",cross_volume,Bd03_G-Inn:0526:0375,"Idealismus, deutscher",Bd03_G-Inn,2,0,
Bd04_Ins-Loc:0182:0113,Kantianismus,Bd04_Ins-Loc,4,Neukantianismus,Neukantianismus,cross_volume,Bd05_Log-N:0559:0445,Neukantianismus,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0182:0114,Kapitalismus,Bd04_Ins-Loc,0,Märkten,"Märkten bestimmt, an denen normalerweise viele Menschen unkoordinie",deinflected,Bd05_Log-N:0239:0167,Markt,Bd05_Log-N,1,0,en
Bd04_Ins-Loc:0182:0114,Kapitalismus,Bd04_Ins-Loc,1,Liberalismus,Liberalismus,same_volume,Bd04_Ins-Loc:0585:0449,Liberalismus,Bd04_Ins-Loc,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,0,Philosophie,"Philosophie, indische",cross_volume,Bd06_O-Ra:0252:0202,"Philosophie, indische",Bd06_O-Ra,2,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,1,hetu,hetu,cross_volume,Bd03_G-Inn:0403:0289,hetu,Bd03_G-Inn,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,2,prama¯n,prama¯n,unresolved,,,,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,3,sa¯ma¯nya,sa¯ma¯nya,unresolved,,,,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,4,Sa¯m,Sa¯m,unresolved,,,,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,5,prakr,prakr,unresolved,,,,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,6,purus,purus,unresolved,,,,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,7,Veda¯nta,Veda¯nta die Welt (,unresolved,,,,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,8,ma¯ya¯,ma¯ya¯,cross_volume,Bd05_Log-N:0302:0211,māyā,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,9,brahman,brahman (1,cross_volume,Bd01_A-B:0549:0688,brahman,Bd01_A-B,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,10,Mı¯ma¯m,Mı¯ma¯m,unresolved,,,,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,11,Nya¯ya,Nya¯ya und des,cross_volume,Bd05_Log-N:0647:0516,Nyāya,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,12,Vais´es,Vais´es,unresolved,,,,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,13,Philosophie,"Philosophie, buddhistische",cross_volume,Bd06_O-Ra:0229:0193,"Philosophie, buddhistische",Bd06_O-Ra,2,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,14,Theismus,Theismus,cross_volume,Bd08_Th-Z:0025:0004,Theismus,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0183:0115,kāran.a,Bd04_Ins-Loc,15,Mythos,Mythos wird das oberste k,cross_volume,Bd05_Log-N:0503:0400,Mythos,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0184:0116,Kardinaltugend,Bd04_Ins-Loc,0,Tugend,Tugend,cross_volume,Bd08_Th-Z:0143:0099,Tugend,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,0,Menge,Menge,cross_volume,Bd05_Log-N:0348:0240,Menge,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,1,eindeutig/Eindeutigkeit,eindeutig/Eindeutigkeit,slash_half,Bd02_C-F:0308:0346,eindeutig/Eindeutigkeit,Bd02_C-F,1,0,
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,2,�quivalenzrelation,"�quivalenzrelation ist, kann man K",unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,3,abstrakt,"abstrakt,",cross_volume,Bd01_A-B:0044:0031,abstrakt,Bd01_A-B,1,0,
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,4,Abstraktion,Abstraktion,cross_volume,Bd01_A-B:0045:0033,Abstraktion,Bd01_A-B,1,0,
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,5,Aussageformen,Aussageformen bezüglich der Gleichmächtigkeitsbeziehung zwischen den durc,deinflected,Bd01_A-B:0329:0415,Aussageform,Bd01_A-B,1,0,en
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,6,Ordinalzahlen,Ordinalzahlen,deinflected,Bd06_O-Ra:0066:0046,Ordinalzahl,Bd06_O-Ra,1,0,en
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,7,Mengenlehre,Mengenlehre seit ihren Anfängen als wichtigen Zweig eine transfinite Ar,cross_volume,Bd05_Log-N:0350:0246,Mengenlehre,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,8,Arithmetik,"Arithmetik, transfinite",cross_volume,Bd01_A-B:0259:0350,"Arithmetik, transfinite",Bd01_A-B,2,0,
Bd04_Ins-Loc:0184:0117,Kardinalzahl,Bd04_Ins-Loc,9,Mengenlehre,"Mengenlehre, axiomatische",cross_volume,Bd05_Log-N:0351:0247,"Mengenlehre, axiomatische",Bd05_Log-N,2,0,
Bd04_Ins-Loc:0184:0118,kārikā,Bd04_Ins-Loc,0,su¯tra,"su¯tra besteht, der mündlichen Erläuterung, die in den später hinz",unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0118,kārikā,Bd04_Ins-Loc,1,bha¯s,bha¯s,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,0,Veda,"Veda, die Werke, die je nach ihrer moralischen Qualität die Art",cross_volume,Bd08_Th-Z:0292:0262,Veda,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,1,jı¯va,jı¯va,same_volume,Bd04_Ins-Loc:0121:0070,jīva,Bd04_Ins-Loc,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,2,upanis,upanis,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,3,sam,sam,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,4,Loka¯yata,"Loka¯yata, werden beide Lehrstücke abgelehnt",cross_volume,Bd05_Log-N:0126:0084,Lokāyata,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,5,Sa¯m,Sa¯m,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,6,Vais´es,Vais´es,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,7,moks,moks,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,8,dharma,dharma,cross_volume,Bd02_C-F:0191:0212,dharma,Bd02_C-F,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,9,bhakti-ma¯rga,"bhakti-ma¯rga, und",unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,10,dhya¯na,dhya¯na,cross_volume,Bd02_C-F:0197:0217,dhyāna,Bd02_C-F,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,11,Nya¯ya,Nya¯ya,cross_volume,Bd05_Log-N:0647:0516,Nyāya,Bd05_Log-N,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,12,jÇa¯na-ma¯rga,jÇa¯na-ma¯rga,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,13,Philosophie,"Philosophie, buddhistische",cross_volume,Bd06_O-Ra:0229:0193,"Philosophie, buddhistische",Bd06_O-Ra,2,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,14,Philosophie,"Philosophie, jainistische",cross_volume,Bd06_O-Ra:0273:0205,"Philosophie, jainistische",Bd06_O-Ra,2,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,15,jı¯va,jı¯va,same_volume,Bd04_Ins-Loc:0121:0070,jīva,Bd04_Ins-Loc,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,16,Advaita-Veda¯nta,Advaita-Veda¯nta ebenso wie in der,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,17,Ma¯dhyamika-Schule,Ma¯dhyamika-Schule des Maha¯ya¯na-Buddhismus sowohl das k,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,18,sam,sam,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,19,Dialektik,"Dialektik als in utramque partem disserrere, vgl",cross_volume,Bd02_C-F:0199:0223,Dialektik,Bd02_C-F,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,20,Skeptizismus,Skeptizismus,cross_volume,Bd07_Re-Te:0419:0353,Skeptizismus,Bd07_Re-Te,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,21,Fatalismus,Fatalismus – unter anderem mit dem erstmals logische von,cross_volume,Bd02_C-F:0495:0551,Fatalismus,Bd02_C-F,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,22,principium,principium exclusi tertii,cross_volume,Bd06_O-Ra:0449:0337,principium exclusi tertii,Bd06_O-Ra,3,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,23,Stoa,Stoa,cross_volume,Bd07_Re-Te:0555:0454,Stoa,Bd07_Re-Te,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,24,Katalepsis,Katalepsis,same_volume,Bd04_Ins-Loc:0189:0123,Katalepsis,Bd04_Ins-Loc,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,25,Epoche¯,Epoche¯,unresolved,,,,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,26,Wahrscheinlichkeit,Wahrscheinlichkeit (,cross_volume,Bd08_Th-Z:0418:0403,Wahrscheinlichkeit,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,27,Wahrscheinlichkeitstheorie,Wahrscheinlichkeitstheorie,cross_volume,Bd08_Th-Z:0429:0406,Wahrscheinlichkeitstheorie,Bd08_Th-Z,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,28,Telos,Telos,cross_volume,Bd07_Re-Te:0709:0609,Telos,Bd07_Re-Te,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,29,Epikureismus,Epikureismus,cross_volume,Bd02_C-F:0369:0426,Epikureismus,Bd02_C-F,1,0,
Bd04_Ins-Loc:0184:0119,karma,Bd04_Ins-Loc,30,Tropen,"Tropen, skeptische",cross_volume,Bd08_Th-Z:0141:0096,"Tropen, skeptische",Bd08_Th-Z,2,0,
Bd04_Ins-Loc:0185:0120,Karneades,Bd04_Ins-Loc,0,Akademie,Akademie (nach anderer Einteilung,cross_volume,Bd01_A-B:0080:0102,Akademie,Bd01_A-B,1,0,
Bd04_Ins-Loc:0186:0121,Kästner,Bd04_Ins-Loc,0,Parallelenaxioms,Parallelenaxioms kritisch überprüft werden und die insbes,deinflected,Bd06_O-Ra:0125:0098,Parallelenaxiom,Bd06_O-Ra,1,0,s
Bd04_Ins-Loc:0186:0121,Kästner,Bd04_Ins-Loc,1,Euklidizität,Euklidizität,cross_volume,Bd02_C-F:0451:0496,Euklidizität,Bd02_C-F,1,0,
